id,district_id,state_id,office,member_full,name,last_name,first_name,party,email,url,twitter,facebook,youtube,googleplus,committees,senate_class,bioguide_id,photo,created_at,updated_at
512,385,42,United States House of Representatives TX-12,,Kay Granger,Granger,Kay,Republican,,http://kaygranger.house.gov/,RepKayGranger,RepKayGranger,RepKayGranger,,,,,http://bioguide.congress.gov/bioguide/photo/G/G000377.jpg,2016-12-25 19:02:36.799527,2016-12-25 19:02:36.799527
513,278,42,United States House of Representatives TX-09,,Al Green,Green,Al,Democratic,,http://algreen.house.gov/,RepAlGreen,repalgreen,RepAlGreen,,,,,http://bioguide.congress.gov/bioguide/photo/G/G000553.jpg,2016-12-25 19:02:54.863999,2016-12-25 19:02:54.863999
514,72,42,United States House of Representatives TX-14,,Randy K. Weber Sr.,Weber Sr.,Randy K.,Republican,,http://weber.house.gov/,TXRandy14,TXRandy14,TXRandy14,,,,,http://bioguide.congress.gov/bioguide/photo/W/W000814.jpg,2016-12-25 19:03:13.223458,2016-12-25 19:03:13.223458
515,195,42,United States House of Representatives TX-27,,Blake Farenthold,Farenthold,Blake,Republican,,http://farenthold.house.gov/,farenthold,BlakeFarenthold,BlakeFarenthold,,,,,http://farentholdforms.house.gov/UploadedPhotos/LowResolution/adcdf1b3-cd07-44bc-8aa5-22f58343b1e9.jpg,2016-12-25 19:03:36.535859,2016-12-25 19:03:36.535859
516,239,42,United States House of Representatives TX-31,,John R. Carter,Carter,John R.,Republican,,http://carter.house.gov/,judgecarter,judgecarter,RepJohnCarter,,,,,http://carter.house.gov/images/user_images/carter_album/Official_Portrait.JPG,2016-12-25 19:04:23.443873,2016-12-25 19:04:23.443873
517,6,42,United States House of Representatives TX-06,,Joe Barton,Barton,Joe,Republican,,http://joebarton.house.gov/,RepJoeBarton,RepJoeBarton,repjoebarton,,,,,http://bioguide.congress.gov/bioguide/photo/B/B000213.jpg,2016-12-25 19:04:58.484107,2016-12-25 19:04:58.484107
518,113,42,United States House of Representatives TX-17,,Bill Flores,Flores,Bill,Republican,,http://flores.house.gov/,RepBillFlores,RepBillFlores,RepBillFlores,,,,,http://bioguide.congress.gov/bioguide/photo/F/F000461.jpg,2016-12-25 19:09:00.06685,2016-12-25 19:09:00.06685
519,71,42,United States House of Representatives TX-28,,Henry Cuellar,Cuellar,Henry,Democratic,,http://cuellar.house.gov/,RepCuellar,152569121550,henrycuellar,109262346633410634165,,,,http://cuellar.house.gov/uploadedfiles/officialphoto_color.jpg,2016-12-25 19:10:43.825978,2016-12-25 19:10:43.825978
520,145,42,United States House of Representatives TX-07,,John Abney Culberson,Culberson,John Abney,Republican,,http://culberson.house.gov/,johnculberson,CongressmanCulberson,johnculbersontx07,,,,,http://bioguide.congress.gov/bioguide/photo/C/C001048.jpg,2016-12-25 19:12:38.066897,2016-12-25 19:12:38.066897
521,234,42,United States House of Representatives TX-19,,Randy Neugebauer,Neugebauer,Randy,Republican,,http://randy.house.gov/,RandyNeugebauer,rep.randy.neugebauer,RandyNeugebauer,,,,,https://randy.house.gov/sites/randy.house.gov/files/styles/congress_image_large/public/wysiwyg_uploaded/Official-600x902.jpg?itok=kuAMaYkF,2016-12-25 19:13:43.081987,2016-12-25 19:13:43.081987
522,441,42,United States House of Representatives TX-30,,Eddie Bernice Johnson,Johnson,Eddie Bernice,Democratic,,http://ebjohnson.house.gov/,RepEBJ,CongresswomanEBJtx30,RepEddieBJohnson,,,,,http://bioguide.congress.gov/bioguide/photo/J/J000126.jpg,2016-12-25 19:14:48.435063,2016-12-25 19:14:48.435063
523,282,42,United States House of Representatives TX-26,,Michael C. Burgess,Burgess,Michael C.,Republican,,http://burgess.house.gov/,michaelcburgess,michaelcburgess,michaelcburgessmd,,,,,http://bioguide.congress.gov/bioguide/photo/B/B001248.jpg,2016-12-25 19:14:55.497267,2016-12-25 19:14:55.497267
524,340,42,United States House of Representatives TX-21,,Lamar Smith,Smith,Lamar,Republican,,http://lamarsmith.house.gov/,LamarSmithTX21,LamarSmithTX21,lamarsmithtexas21,,,,,http://lamarsmith.house.gov/sites/lamarsmith.house.gov/files/styles/congress_image_medium/public/wysiwyg_uploaded/High%20RES%20Offical%20Photo%20CLS_1.jpg?itok=mQRCF8yn,2016-12-25 19:15:48.651866,2016-12-25 19:15:48.651866
525,177,42,United States House of Representatives TX-18,,Sheila Jackson Lee,Lee,Sheila Jackson,Democratic,,http://jacksonlee.house.gov/,JacksonLeeTX18,CongresswomanSheilaJacksonLee,RepJacksonLee,106458938968279783636,,,,http://bioguide.congress.gov/bioguide/photo/J/J000032.jpg,2016-12-25 19:16:27.907699,2016-12-25 19:16:27.907699
526,241,42,United States House of Representatives TX-29,,Gene Green,Green,Gene,Democratic,,http://green.house.gov/,RepGeneGreen,RepGeneGreen,RepGeneGreen,,,,,http://bioguide.congress.gov/bioguide/photo/G/G000410.jpg,2016-12-25 19:17:10.051195,2016-12-25 19:17:10.051195
527,417,42,United States House of Representatives TX-36,,Brian Babin,Babin,Brian,Republican,,https://babin.house.gov/,RepBrianBabin,RepBrianBabin,UCPVEZgw-VbDRbLV1MRGVQNQ,,,,,,2016-12-25 19:17:46.255718,2016-12-25 19:17:46.255718
528,75,42,United States House of Representatives TX-35,,Lloyd Doggett,Doggett,Lloyd,Democratic,,http://doggett.house.gov/,RepLloydDoggett,lloyddoggett,doggett,,,,,,2016-12-25 19:18:46.207576,2016-12-25 19:18:46.207576
529,249,42,United States House of Representatives TX-20,,Joaquin Castro,Castro,Joaquin,Democratic,,http://castro.house.gov/,JoaquinCastrotx,326420614138023,JoaquinCastroTX,,,,,http://bioguide.congress.gov/bioguide/photo/C/C001091.jpg,2016-12-25 19:19:05.564627,2016-12-25 19:19:05.564627
530,198,42,United States House of Representatives TX-04,,John Ratcliffe,Ratcliffe,John,Republican,,https://ratcliffe.house.gov/,RepRatcliffe,RepRatcliffe,UCymN3AfAhHOX8H2IO0BtGvQ,,,,,https://ratcliffe.house.gov/sites/ratcliffe.house.gov/files/styles/congress_image_medium/public/wysiwyg_uploaded/JLR_Official_Photo_Cropped.jpg?itok=kcxluQZU,2016-12-25 19:19:49.949141,2016-12-25 19:19:49.949141
531,73,42,United States House of Representatives TX-16,,Beto O'Rourke,O'Rourke,Beto,Democratic,,http://orourke.house.gov/,RepBetoORourke,BetoORourkeTX16,betoorourketx16,,,,,http://bioguide.congress.gov/bioguide/photo/O/O000170.jpg,2016-12-25 21:36:29.402021,2016-12-25 21:36:29.402021
532,,13,Governor,,Gary Herbert,Herbert,Gary,Republican,"---
- gherbert@utah.gov
",http://www.utah.gov/governor/,governorherbert,211722425515547,,,,,,http://www.utah.gov/governor/images/photos/herbert-headshot.jpg,2016-12-25 21:45:50.970042,2016-12-25 21:45:50.970042
533,,13,Lieutenant Governor,,Spencer J. Cox,Cox,Spencer J.,Republican,,http://www.utah.gov/ltgovernor/,SpencerJCox,,,,,,,https://farm8.staticflickr.com/7363/14109157416_7662d62805_b.jpg,2016-12-25 21:45:51.911298,2016-12-25 21:45:51.911298
341,102,34,United States House of Representatives UT-01,,Mike Bishop,Bishop,Mike,Republican,,https://mikebishop.house.gov/,RepHalRogers,CongressmanHalRogers,CongressmanBishop,,,,,https://mikebishop.house.gov/sites/mikebishop.house.gov/files/styles/congress_image_medium/public/wysiwyg_uploaded/Mike%20Bishop%20Headshot.jpeg?itok=6Po8vVqn,2016-12-23 07:31:04.865587,2016-12-25 21:46:21.580012
534,7,13,United States House of Representatives UT-04,,Mia B. Love,Love,Mia B.,Republican,,https://love.house.gov/,RepMiaLove,repmialove,mialove4utah,+Love4utahMia,,,,,2016-12-25 21:46:57.412131,2016-12-25 21:46:57.412131
535,78,13,United States House of Representatives UT-02,,Chris Stewart,Stewart,Chris,Republican,,http://stewart.house.gov/,repchrisstewart,RepChrisStewart,repchrisstewart,412581,,,,http://bioguide.congress.gov/bioguide/photo/S/S001192.jpg,2016-12-25 21:48:38.564184,2016-12-25 21:48:38.564184
536,,31,Governor,,Terry McAuliffe,McAuliffe,Terry,Democratic,,http://www.governor.virginia.gov/,GovernorVA,61634046094,,,,,,https://governor.virginia.gov/media/2125/Governor-McAuliffe.jpg,2016-12-25 21:59:39.194996,2016-12-25 21:59:39.194996
537,266,31,United States House of Representatives VA-01,,Robert J. Wittman,Wittman,Robert J.,Republican,,http://www.wittman.house.gov/,RobWittman,RepRobWittman,,,,,,,2016-12-25 21:59:46.201975,2016-12-25 21:59:46.201975
538,164,31,United States House of Representatives VA-03,,"Robert C. ""Bobby"" Scott","""Bobby"" Scott",Robert C.,Democratic,,http://www.bobbyscott.house.gov/,repbobbyscott,CongressmanBobbyScott,,,,,,,2016-12-25 22:00:28.462647,2016-12-25 22:00:28.462647
539,383,31,United States House of Representatives VA-04,,J. Randy Forbes,Forbes,J. Randy,Republican,,http://forbes.house.gov/,randy_forbes,randyforbes,reprandyforbes,,,,,http://bioguide.congress.gov/bioguide/photo/F/F000445.jpg,2016-12-25 22:01:43.467329,2016-12-25 22:01:43.467329
540,96,31,United States House of Representatives VA-10,,Barbara Comstock,Comstock,Barbara,Republican,,,,,,,,,,,2016-12-25 22:01:48.709889,2016-12-25 22:01:48.709889
541,364,31,United States House of Representatives VA-05,,Robert Hurt,Hurt,Robert,Republican,,http://hurt.house.gov/,reproberthurt,RepRobertHurt,RepRobertHurt,,,,,http://bioguide.congress.gov/bioguide/photo/H/H001060.jpg,2016-12-25 22:02:29.814023,2016-12-25 22:02:29.814023
542,313,31,United States House of Representatives VA-11,,Gerald E. Connolly,Connolly,Gerald E.,Democratic,,http://connolly.house.gov/,GerryConnolly,CongressmanGerryConnolly,,,,,,,2016-12-25 22:04:09.345584,2016-12-25 22:04:09.345584
543,165,31,United States House of Representatives VA-02,,E. Scott Rigell,Rigell,E. Scott,Republican,,http://rigell.house.gov/,RepScottRigell,RepScottRigell,RepScottRigell,,,,,http://rigell.house.gov/UploadedFiles/Rep._Scott_Rigell_Official_Photo.jpg,2016-12-25 22:04:35.16584,2016-12-25 22:04:35.16584
87,,2,United States Senate,Murray (D-WA),Patty Murray,Murray,Patty,Democratic,"---
- http://www.murray.senate.gov/public/index.cfm/contactme
",http://www.murray.senate.gov/,pattymurray,pattymurray,SenatorPattyMurray,+pattymurray,,Class III,M001111,WA_Murray.jpg (https://dl.airtable.com/ZFt0mPSSz6FtHaPaSCYQ_WA_Murray.jpg),2016-12-22 18:55:11.89507,2016-12-25 23:30:07.516707
547,,2,Governor,,Jay Inslee,Inslee,Jay,Democratic,,http://www.governor.wa.gov/,jayinslee,WaStateGov,,,,,,http://www.governor.wa.gov/sites/default/files/images/AboutJay.jpg,2016-12-25 23:30:09.249943,2016-12-25 23:30:09.249943
548,,2,Lieutenant Governor,,Brad Owen,Owen,Brad,Democratic,"---
- ltgov@leg.wa.gov
",http://www.ltgov.wa.gov/,,BradOwenWA,,,,,,http://198.57.150.193/~lgsite/wp-content/uploads/2013/12/2013_LtGov_Owen_0006_5x7.jpg,2016-12-25 23:30:11.400743,2016-12-25 23:30:11.400743
549,220,2,United States House of Representatives WA-09,,Adam Smith,Smith,Adam,Democratic,,http://adamsmith.house.gov/,RepAdamSmith,RepAdamSmith,CongressmanAdamSmith,,,,,http://bioguide.congress.gov/bioguide/photo/S/S000510.jpg,2016-12-25 23:31:41.251979,2016-12-25 23:31:41.251979
550,169,2,United States House of Representatives WA-08,,David G. Reichert,Reichert,David G.,Republican,,http://reichert.house.gov/,davereichert,repdavereichert,repdavereichert,,,,,http://bioguide.congress.gov/bioguide/photo/R/R000578.jpg,2016-12-25 23:32:14.883411,2016-12-25 23:32:14.883411
551,431,2,United States House of Representatives WA-07,,Jim McDermott,McDermott,Jim,Democratic,,http://www.house.gov/mcdermott/,RepJimMcDermott,CongressmanJimMcDermott,RepJimMcDermott,,,,,http://mcdermott.house.gov/images/official_photo_mcdermott.jpg,2016-12-25 23:32:22.30483,2016-12-25 23:32:22.30483
552,98,2,United States House of Representatives WA-10,,Denny Heck,Heck,Denny,Democratic,,http://dennyheck.house.gov/,RepDennyHeck,CongressmanDennyHeck,RepDennyHeck,,,,,http://dennyheck.house.gov/sites/dennyheck.house.gov/files/styles/congress_image_medium/public/wysiwyg_uploaded/Heck-WA10-pic.jpg,2016-12-25 23:32:49.647362,2016-12-25 23:32:49.647362
553,167,2,United States House of Representatives WA-05,,Cathy McMorris Rodgers,Rodgers,Cathy McMorris,Republican,,http://mcmorris.house.gov/,cathymcmorris,mcmorrisrodgers,mcmorrisrodgers,,,,,http://mcmorris.house.gov/images/user_images/MiscGfx/OfficialPhotoSmall.JPG,2016-12-25 23:34:29.451307,2016-12-25 23:34:29.451307
554,166,2,United States House of Representatives WA-03,,Jaime Herrera Beutler,Beutler,Jaime Herrera,Republican,,http://herrerabeutler.house.gov/,herrerabeutler,herrerabeutler,RepHerreraBeutler,,,,,,2016-12-25 23:36:37.550697,2016-12-25 23:36:37.550697
555,168,2,United States House of Representatives WA-02,,Rick Larsen,Larsen,Rick,Democratic,,http://larsen.house.gov/,RepRickLarsen,RepRickLarsen,congressmanlarsen,101417909378519618652,,,,http://larsen.house.gov/sites/larsen.house.gov/files/images/copy_3000_color_0.jpg,2016-12-25 23:36:49.795103,2016-12-25 23:36:49.795103
556,345,2,United States House of Representatives WA-06,,Derek Kilmer,Kilmer,Derek,Democratic,,http://kilmer.house.gov/,RepDerekKilmer,derek.kilmer,RepDerekKilmer,,,,,,2016-12-25 23:51:04.20751,2016-12-25 23:51:04.20751
557,206,2,United States House of Representatives WA-04,,Dan Newhouse,Newhouse,Dan,Republican,,https://newhouse.house.gov/,RepNewhouse,RepNewhouse,UCllbsv_aoIaPS6W3aSonZlw,,,,,https://newhouse.house.gov/sites/newhouse.house.gov/files/styles/congress_image_medium/public/wysiwyg_uploaded/DanNewhouse.jpg?itok=hmSYl-ZE,2016-12-25 23:51:28.73647,2016-12-25 23:51:28.73647
558,120,2,United States House of Representatives WA-01,,Suzan K. DelBene,DelBene,Suzan K.,Democratic,,http://delbene.house.gov/,RepDelBene,RepDelBene,UCd00b7TpKDZIr-Ujhaktvjg,,,,,http://bioguide.congress.gov/bioguide/photo/D/D000617.jpg,2016-12-25 23:54:16.938266,2016-12-25 23:54:16.938266
559,267,32,United States House of Representatives WV-02,,Alexander X. Mooney,Mooney,Alexander X.,Republican,,,,,,,,,,,2016-12-26 01:36:17.632275,2016-12-26 01:36:17.632275
560,,32,United States Senate,,Joe Manchin III,III,Joe Manchin,Democratic,,http://www.manchin.senate.gov/public/,Sen_JoeManchin,JoeManchinIII,SenatorJoeManchin,,,,,http://manchin.senate.gov/public/index.cfm?a=Files.Serve&File_id=48061cf4-70f3-4f51-bc54-a3da8a2167f2,2016-12-26 01:36:18.372054,2016-12-26 01:36:18.372054
561,,32,Governor,,Earl Ray Tomblin,Tomblin,Earl Ray,Democratic,,http://www.governor.wv.gov/Pages/default.aspx,GovTomblin,,,,,,,http://www.governor.wv.gov/about/PublishingImages/tomblinheadshot.jpg,2016-12-26 01:36:19.369028,2016-12-26 01:36:19.369028
562,53,32,United States House of Representatives WV-03,,Evan H. Jenkins,Jenkins,Evan H.,Republican,,https://evanjenkins.house.gov/,RepEvanJenkins,RepEvanJenkins,UCSy2mmlbZCv0p07KOw8-m7Q,,,,,https://evanjenkins.house.gov/sites/evanjenkins.house.gov/files/styles/congress_image_medium/public/wysiwyg_uploaded/evan-jenkins.jpg?itok=nwptVjdR,2016-12-26 01:36:26.933293,2016-12-26 01:36:26.933293
563,99,32,United States House of Representatives WV-01,,David B. McKinley,McKinley,David B.,Republican,,http://mckinley.house.gov/,RepMcKinley,RepMcKinley,RepDavidMcKinley,,,,,http://mckinley.house.gov/images/user_images/photogallery/DBM_Headshot_6.jpg,2016-12-26 01:37:19.579905,2016-12-26 01:37:19.579905
564,,26,Governor,,Scott Walker,Walker,Scott,Republican,"---
- govgeneral@wisconsin.gov
",http://www.wisgov.state.wi.us/,govwalker,governorscottwalker,GovWalker,,,,,http://www.walker.wi.gov/sites/default/files/GovernorScottWalker.png,2016-12-26 05:35:40.067468,2016-12-26 05:35:40.067468
565,,26,Lieutenant Governor,,Rebecca Kleefisch,Kleefisch,Rebecca,Republican,"---
- ltgov@wisconsin.gov
",http://ltgov.wi.gov/,ltgovkleefisch,ltgovkleefisch,,,,,,http://ltgov.wi.gov/sites/default/files/bio.jpg,2016-12-26 05:35:40.667665,2016-12-26 05:35:40.667665
566,406,26,United States House of Representatives WI-07,,Sean P. Duffy,Duffy,Sean P.,Republican,,http://duffy.house.gov/,RepSeanDuffy,RepSeanDuffy,RepSeanDuffy,,,,,http://bioguide.congress.gov/bioguide/photo/D/D000614.jpg,2016-12-26 05:37:25.942423,2016-12-26 05:37:25.942423
423,185,29,Governor,,Mark Walker,Walker,Mark,Republican,"---
- govgeneral@wisconsin.gov
",,govwalker,governorscottwalker,GovWalker,,,,,,2016-12-24 18:17:48.214952,2016-12-26 05:38:56.748661
567,200,26,United States House of Representatives WI-02,,Mark Pocan,Pocan,Mark,Democratic,,http://pocan.house.gov/,repmarkpocan,repmarkpocan,UCz5b47WER_u3dUGV_Zi70dQ,,,,,http://bioguide.congress.gov/bioguide/photo/P/P000607.jpg,2016-12-26 05:38:57.590758,2016-12-26 05:38:57.590758
568,199,26,United States House of Representatives WI-04,,Gwen Moore,Moore,Gwen,Democratic,,http://gwenmoore.house.gov/,RepGwenMoore,GwenSMoore,RepGwenMoore,107074396864162358753,,,,http://bioguide.congress.gov/bioguide/photo/M/M001160.jpg,2016-12-26 05:39:15.954315,2016-12-26 05:39:15.954315
569,435,26,United States House of Representatives WI-05,,F. James Sensenbrenner Jr.,Sensenbrenner Jr.,F. James,Republican,,http://sensenbrenner.house.gov/,JimPressOffice,RepSensenbrenner,RepSensenbrenner,,,,,http://sensenbrenner.house.gov/UploadedFiles/OfficialPhoto.jpg,2016-12-26 05:41:40.225195,2016-12-26 05:41:40.225195
570,61,26,United States House of Representatives WI-03,,Ron Kind,Kind,Ron,Democratic,,http://kind.house.gov/,RepRonKind,repronkind,RepRonKind,114289910716598562375,,,,http://bioguide.congress.gov/bioguide/photo/K/K000188.jpg,2016-12-26 05:41:47.052671,2016-12-26 05:41:47.052671
571,326,26,United States House of Representatives WI-06,,Glenn Grothman,Grothman,Glenn,Republican,,https://grothman.house.gov/,RepGrothman,RepGrothman,UCui4k83Cot4aeVW_8T33fgg,,,,,http://bioguide.congress.gov/bioguide/photo/G/G000576.jpg,2016-12-26 05:45:02.949694,2016-12-26 05:45:02.949694
573,,18,Governor,,Peter Shumlin,Shumlin,Peter,Democratic,,http://governor.vermont.gov/,GovPeterShumlin,Governor.Peter.Shumlin,VTGovernor,+GovPeterShumlin,,,,http://governor.vermont.gov/sites/shumlin/files/_MG_6248.JPG,2016-12-26 06:06:31.697836,2016-12-26 06:06:31.697836
574,,18,Lieutenant Governor,,Phil Scott,Scott,Phil,Republican,,http://ltgov.vermont.gov/,,171004602919914,,,,,,,2016-12-26 06:06:32.455936,2016-12-26 06:06:32.455936
578,418,18,United States House of Representatives VT,,Peter Welch,Welch,Peter,Democratic,,http://www.welch.house.gov/,PeterWelch,PeterWelch,RepPeterWelch,,,,,http://bioguide.congress.gov/bioguide/photo/W/W000800.jpg,2016-12-26 06:47:42.141661,2016-12-26 06:47:42.141661
